Format,Traqmate Trackvision,V2
Track,Portland International Raceway
Vehicle,CORRADO
Driver,DJ
Starting Date,2019/08/18
Starting Time,16:53:001
Sample Rate (samps/sec),10
Duration (secs),1952
Elapsed Time,Lat (Degrees),Lon (Degrees),Altitude (meters),Velocity (MPH),Lap
216.55,45.596478,-122.690857,13.0,112.109766,2
216.575,45.596469,-122.690848,13.0,111.904377,2
216.6,45.59646,-122.690838,13.0,111.649577,2
216.625,45.596451,-122.690829,13.0,111.393808,2
216.65,45.596442,-122.69082,13.0,111.21651399999999,2
216.675,45.596433,-122.69081,13.0,110.987873,2
216.7,45.596424,-122.690801,13.0,110.724353,2
216.725,45.596415,-122.690791,13.0,110.506369,2
216.75,45.596407,-122.690783,13.0,110.288384,2
216.775,45.596398,-122.690774,13.0,110.059743,2
216.8,45.596389,-122.690764,13.0,109.841758,2
216.825,45.59638,-122.690755,13.0,109.592771,2
216.85,45.596371,-122.690746,13.0,109.337003,2
216.875,45.596362,-122.690736,13.0,109.162615,2
216.9,45.596354,-122.690727,13.0,108.916535,2
216.925,45.596345,-122.690718,13.0,108.630733,2
216.95,45.596336,-122.690709,13.0,108.433093,2
216.975,45.596327,-122.6907,13.0,108.175387,2
217.0,45.596319,-122.690691,13.0,108.488355,2
217.025,45.59631,-122.690682,13.0,108.300404,2
217.05,45.596301,-122.690673,13.0,108.031072,2
217.075,45.596293,-122.690664,13.0,107.787898,2
217.1,45.596284,-122.690654,13.0,107.591228,2
217.125,45.596275,-122.690645,13.0,107.297675,2
217.15,45.596266,-122.690636,13.0,107.073878,2
217.175,45.596258,-122.690627,13.0,106.884958,2
217.2,45.596249,-122.690618,13.0,106.583655,2
217.225,45.596241,-122.690609,13.0,106.368577,2
217.25,45.596233,-122.690601,13.0,106.153499,2
217.275,45.596224,-122.690592,13.0,105.859946,2
217.3,45.596216,-122.690583,13.0,105.666182,2
217.325,45.596207,-122.690574,13.0,105.432696,2
217.35,45.596199,-122.690565,13.0,105.140113,2
217.375,45.59619,-122.690556,13.0,104.926003,2
217.4,45.596182,-122.690547,13.0,104.644077,2
217.425,45.596173,-122.690538,13.0,104.41931,2
217.45,45.596165,-122.690529,13.0,104.23717200000002,2
217.475,45.596156,-122.69052,13.0,103.945557,2
217.5,45.596149,-122.690512,13.0,104.31976,2
217.525,45.59614,-122.690503,13.0,104.10274400000002,2
217.55,45.596132,-122.690494,13.0,103.762688,2
217.575,45.596123,-122.690485,13.0,103.511764,2
217.6,45.596115,-122.690476,13.0,103.196897,2
217.625,45.596107,-122.690467,13.0,102.915939,2
217.65,45.596099,-122.690458,13.0,102.683422,2
217.675,45.59609,-122.690449,13.0,102.354023,2
217.7,45.596082,-122.690441,13.0,102.104068,2
217.725,45.596074,-122.690432,13.0,101.81439,2
217.75,45.596066,-122.690424,13.0,101.524713,2
217.775,45.596058,-122.690415,13.0,101.187564,2
217.8,45.59605,-122.690406,13.0,100.79616,2
217.825,45.596042,-122.690397,13.0,100.483231,2
217.85,45.596034,-122.690389,13.0,100.148988,2
217.875,45.596026,-122.69038,13.0,99.784712,2
217.9,45.596018,-122.690371,13.0,99.483409,2
217.925,45.59601,-122.690363,13.0,99.125914,2
217.95,45.596002,-122.690354,13.0,98.829455,2
217.975,45.595994,-122.690346,13.0,98.507807,2
218.0,45.595987,-122.690337,13.0,99.689123,2
218.025,45.595979,-122.690329,13.0,99.377163,2
218.05,45.595971,-122.69032,13.0,99.016762,2
218.075,45.595963,-122.690311,13.0,98.719334,2
218.1,45.595955,-122.690303,13.0,98.375403,2
218.125,45.595947,-122.690294,13.0,98.034378,2
218.15,45.595939,-122.690285,13.0,97.734044,2
218.175,45.595932,-122.690277,13.0,97.374612,2
218.2,45.595924,-122.690268,13.0,97.068464,2
218.225,45.595916,-122.69026,13.0,96.713876,2
218.25,45.59591,-122.690253,13.0,96.359288,2
218.275,45.595902,-122.690245,13.0,96.064767,2
218.3,45.595895,-122.690236,13.0,95.67627,2
218.325,45.595887,-122.690228,13.0,95.318775,2
218.35,45.595879,-122.69022,13.0,94.935122,2
218.375,45.595872,-122.690211,13.0,94.577628,2
218.4,45.595864,-122.690203,13.0,94.153284,2
218.425,45.595857,-122.690195,13.0,93.73766,2
218.45,45.59585,-122.690187,13.0,93.347226,2
218.475,45.595842,-122.690178,13.0,92.874442,2
218.5,45.595836,-122.690171,13.0,93.364824,2
218.525,45.595828,-122.690163,13.0,93.108086,2
218.55,45.595821,-122.690155,13.0,92.775781,2
218.575,45.595814,-122.690146,13.0,92.37178299999998,2
218.6,45.595807,-122.690138,13.0,92.059823,2
218.625,45.595799,-122.69013,13.0,91.746894,2
218.65,45.595792,-122.690122,13.0,91.42137,2
218.675,45.595785,-122.690113,13.0,91.022216,2
218.7,45.595778,-122.690105,13.0,90.666659,2
218.725,45.595771,-122.690097,13.0,90.373107,2
218.75,45.595766,-122.690091,13.0,90.079554,2
218.775,45.595759,-122.690083,13.0,89.761781,2
218.8,45.595752,-122.690075,13.0,89.45854,2
218.825,45.595745,-122.690067,13.0,89.185333,2
218.85,45.595738,-122.690059,13.0,88.939253,2
218.875,45.595731,-122.690051,13.0,88.661201,2
218.9,45.595724,-122.690043,13.0,88.393807,2
218.925,45.595717,-122.690035,13.0,88.160321,2
218.95,45.59571,-122.690027,13.0,87.930711,2
218.975,45.595703,-122.690019,13.0,87.71272599999999,2
219.0,45.595698,-122.690013,13.0,86.365503,2
219.025,45.595692,-122.690005,13.0,86.139768,2
219.05,45.595685,-122.689997,13.0,85.910157,2
219.075,45.595678,-122.689989,13.0,85.709612,2
219.1,45.595672,-122.689981,13.0,85.524567,2
219.125,45.595665,-122.689974,13.0,85.38215,2
219.15,45.595659,-122.689966,13.0,85.267829,2
219.175,45.595652,-122.689958,13.0,85.16029000000002,2
219.2,45.595646,-122.68995,13.0,85.041126,2
219.225,45.595639,-122.689942,13.0,84.944243,2
219.25,45.595634,-122.689935,13.0,84.847361,2
219.275,45.595627,-122.689927,13.0,84.746604,2
219.3,45.595621,-122.689919,13.0,84.597406,2
219.325,45.595615,-122.689911,13.0,84.504399,2
219.35,45.595609,-122.689903,13.0,84.398798,2
219.375,45.595602,-122.689895,13.0,84.31450999999998,2
219.4,45.595596,-122.689886,13.0,84.22150400000001,2
219.425,45.59559,-122.689878,13.0,84.14206,2
219.45,45.595584,-122.68987,13.0,84.057773,2
219.475,45.595577,-122.689862,13.0,83.9948,2
219.5,45.595573,-122.689855,13.0,82.530187,2
219.525,45.595567,-122.689847,13.0,82.446868,2
219.55,45.595561,-122.689839,13.0,82.344173,2
219.575,45.595555,-122.689831,13.0,82.249229,2
219.6,45.595549,-122.689822,13.0,82.150409,2
219.625,45.595543,-122.689814,13.0,82.070966,2
219.65,45.595538,-122.689805,13.0,82.003148,2
219.675,45.595532,-122.689797,13.0,81.956645,2
219.7,45.595526,-122.689789,13.0,81.877202,2
219.725,45.59552,-122.68978,13.0,81.807447,2
219.75,45.595515,-122.689772,13.0,81.737692,2
219.775,45.595509,-122.689763,13.0,81.670843,2
219.8,45.595504,-122.689755,13.0,81.59915,2
219.825,45.595498,-122.689746,13.0,81.526489,2
219.85,45.595493,-122.689738,13.0,81.430576,2
219.875,45.595487,-122.689729,13.0,81.326912,2
219.9,45.595482,-122.68972,13.0,81.256188,2
219.925,45.595476,-122.689711,13.0,81.151555,2
219.95,45.595471,-122.689703,13.0,81.060486,2
219.975,45.595466,-122.689694,13.0,80.952947,2
220.0,45.595461,-122.689685,13.0,80.991427,2
220.025,45.595456,-122.689676,13.0,80.88970099999999,2
220.05,45.59545,-122.689668,13.0,80.7996,2
220.075,45.595445,-122.689658,13.0,80.706594,2
220.1,45.59544,-122.689649,13.0,80.618431,2
220.125,45.595435,-122.68964,13.0,80.541894,2
220.15,45.59543,-122.689631,13.0,80.480859,2
220.175,45.595425,-122.689622,13.0,80.410135,2
220.2,45.59542,-122.689613,13.0,80.343286,2
220.225,45.595416,-122.689604,13.0,80.279344,2
220.25,45.595411,-122.689595,13.0,80.215402,2
220.275,45.595406,-122.689585,13.0,80.128208,2
220.3,45.595401,-122.689576,13.0,80.06039100000001,2
220.325,45.595396,-122.689567,13.0,79.961571,2
220.35,45.595392,-122.689558,13.0,79.883097,2
220.375,45.595387,-122.689548,13.0,79.786214,2
220.4,45.595383,-122.689539,13.0,79.70095800000001,2
220.425,45.595378,-122.689529,13.0,79.603107,2
220.45,45.595374,-122.68952,13.0,79.51688200000001,2
220.475,45.595369,-122.68951,13.0,79.425813,2
220.5,45.595365,-122.689501,13.0,79.886785,2
220.525,45.595361,-122.689491,13.0,79.80928,2
220.55,45.595356,-122.689481,13.0,79.787965,2
220.575,45.595352,-122.689471,13.0,79.73468,2
220.6,45.595348,-122.689462,13.0,79.705616,2
220.625,45.595344,-122.689452,13.0,79.654268,2
220.65,45.59534,-122.689442,13.0,79.547698,2
220.675,45.595336,-122.689432,13.0,79.474068,2
220.7,45.595332,-122.689422,13.0,79.37331,2
220.725,45.595329,-122.689412,13.0,79.338433,2
220.75,45.595325,-122.689403,13.0,79.303555,2
220.775,45.595321,-122.689393,13.0,79.215393,2
220.8,45.595317,-122.689382,13.0,79.168889,2
220.825,45.595314,-122.689372,13.0,79.085571,2
220.85,45.59531,-122.689362,13.0,79.032286,2
220.875,45.595307,-122.689352,13.0,78.97318799999998,2
220.9,45.595303,-122.689342,13.0,78.90537,2
220.925,45.5953,-122.689332,13.0,78.854023,2
220.95,45.595297,-122.689321,13.0,78.776517,2
220.975,45.595293,-122.689311,13.0,78.739702,2
221.0,45.59529,-122.689301,13.0,78.817021,2
221.025,45.595286,-122.689291,13.0,78.74339000000002,2
221.05,45.595283,-122.689281,13.0,78.627132,2
221.075,45.59528,-122.68927,13.0,78.54284399999999,2
221.1,45.595277,-122.68926,13.0,78.42368,2
221.125,45.595274,-122.689249,13.0,78.344236,2
221.15,45.595271,-122.689239,13.0,78.24251,2
221.175,45.595268,-122.689229,13.0,78.177599,2
221.2,45.595265,-122.689218,13.0,78.110751,2
221.225,45.595262,-122.689208,13.0,78.074904,2
221.25,45.595259,-122.689198,13.0,78.039058,2
221.275,45.595256,-122.689188,13.0,77.99739900000002,2
221.3,45.595253,-122.689177,13.0,77.925706,2
221.325,45.59525,-122.689167,13.0,77.882109,2
221.35,45.595247,-122.689156,13.0,77.809448,2
221.375,45.595244,-122.689146,13.0,77.761006,2
221.4,45.595242,-122.689136,13.0,77.70869,2
221.425,45.595239,-122.689125,13.0,77.662187,2
221.45,45.595236,-122.689115,13.0,77.614715,2
221.475,45.595233,-122.689104,13.0,77.572087,2
221.5,45.59523,-122.689094,13.0,77.80273099999998,2
221.525,45.595227,-122.689084,13.0,77.756227,2
221.55,45.595225,-122.689073,13.0,77.74460100000002,2
221.575,45.595222,-122.689063,13.0,77.685503,2
221.6,45.595219,-122.689052,13.0,77.646751,2
221.625,45.595216,-122.689042,13.0,77.586684,2
221.65,45.595213,-122.689032,13.0,77.55180600000001,2
221.675,45.59521,-122.689021,13.0,77.476238,2
221.7,45.595208,-122.689011,13.0,77.40357699999998,2
221.725,45.595205,-122.689001,13.0,77.262129,2
221.75,45.595202,-122.68899,13.0,77.120681,2
221.775,45.595199,-122.68898,13.0,77.06061400000002,2
221.8,45.595196,-122.68897,13.0,76.972452,2
221.825,45.595194,-122.688959,13.0,76.864913,2
221.85,45.595191,-122.688949,13.0,76.79322,2
221.875,45.595188,-122.688939,13.0,76.690525,2
221.9,45.595185,-122.688929,13.0,76.586861,2
221.925,45.595182,-122.688918,13.0,76.484166,2
221.95,45.595179,-122.688908,13.0,76.381471,2
221.975,45.595177,-122.688898,13.0,76.294277,2
222.0,45.595174,-122.688887,13.0,77.143538,2
222.025,45.595171,-122.688877,13.0,77.050531,2
222.05,45.595168,-122.688867,13.0,76.935241,2
222.075,45.595165,-122.688856,13.0,76.849985,2
222.1,45.595162,-122.688846,13.0,76.74729,2
222.125,45.595159,-122.688836,13.0,76.661065,2
222.15,45.595156,-122.688826,13.0,76.5419,2
222.175,45.595153,-122.688816,13.0,76.463426,2
222.2,45.59515,-122.688806,13.0,76.362669,2
222.225,45.595147,-122.688796,13.0,76.252223,2
222.25,45.595144,-122.688786,13.0,76.141778,2
222.275,45.595141,-122.688776,13.0,76.045864,2
222.3,45.595138,-122.688766,13.0,75.979016,2
222.325,45.595134,-122.688756,13.0,75.887947,2
222.35,45.595131,-122.688746,13.0,75.816254,2
222.375,45.595128,-122.688736,13.0,75.719372,2
222.4,45.595125,-122.688726,13.0,75.652523,2
222.425,45.595121,-122.688717,13.0,75.550797,2
222.45,45.595118,-122.688707,13.0,75.47038499999998,2
222.475,45.595115,-122.688697,13.0,75.374472,2
222.5,45.595111,-122.688687,13.0,75.939708,2
222.525,45.595108,-122.688678,13.0,75.873829,2
222.55,45.595104,-122.688668,13.0,75.822481,2
222.575,45.5951,-122.688659,13.0,75.798261,2
222.6,45.595097,-122.688649,13.0,75.744007,2
222.625,45.595093,-122.68864,13.0,75.72463,2
222.65,45.595089,-122.68863,13.0,75.66747,2
222.675,45.595085,-122.688621,13.0,75.637436,2
222.7,45.595081,-122.688612,13.0,75.581245,2
222.725,45.595077,-122.688602,13.0,75.538617,2
222.75,45.595074,-122.688593,13.0,75.49598899999998,2
222.775,45.59507,-122.688584,13.0,75.449485,2
222.8,45.595066,-122.688575,13.0,75.384574,2
222.825,45.595062,-122.688566,13.0,75.344853,2
222.85,45.595057,-122.688557,13.0,75.311913,2
222.875,45.595053,-122.688548,13.0,75.309975,2
222.9,45.595049,-122.688539,13.0,75.320785,2
222.925,45.595044,-122.68853,13.0,75.33356,2
222.95,45.59504,-122.688522,13.0,75.374834,2
222.975,45.595036,-122.688513,13.0,75.43379700000001,2
223.0,45.595032,-122.688505,13.0,74.58217299999998,2
223.025,45.595027,-122.688496,13.0,74.633273,2
223.05,45.595023,-122.688488,13.0,74.712873,2
223.075,45.595018,-122.688479,13.0,74.797386,2
223.1,45.595014,-122.688471,13.0,74.832764,2
223.125,45.595009,-122.688462,13.0,74.89664,2
223.15,45.595004,-122.688454,13.0,74.962481,2
223.175,45.594999,-122.688446,13.0,75.079424,2
223.2,45.594995,-122.688437,13.0,75.115784,2
223.225,45.59499,-122.688429,13.0,75.199315,2
223.25,45.594985,-122.688421,13.0,75.282845,2
223.275,45.59498,-122.688413,13.0,75.36735799999998,2
223.3,45.594975,-122.688405,13.0,75.432217,2
223.325,45.59497,-122.688397,13.0,75.494128,2
223.35,45.594965,-122.688389,13.0,75.562917,2
223.375,45.59496,-122.688381,13.0,75.6435,2
223.4,45.594955,-122.688373,13.0,75.69067,2
223.425,45.594949,-122.688365,13.0,75.739805,2
223.45,45.594944,-122.688357,13.0,75.833163,2
223.475,45.594939,-122.68835,13.0,75.902935,2
223.5,45.594934,-122.688342,13.0,75.492456,2
223.525,45.594928,-122.688334,13.0,75.569107,2
223.55,45.594923,-122.688327,13.0,75.678188,2
223.575,45.594917,-122.688319,13.0,75.76663199999999,2
223.6,45.594911,-122.688312,13.0,75.869817,2
223.625,45.594906,-122.688305,13.0,75.944503,2
223.65,45.5949,-122.688297,13.0,76.021154,2
223.675,45.594894,-122.68829,13.0,76.099771,2
223.7,45.594889,-122.688283,13.0,76.196076,2
223.725,45.594883,-122.688276,13.0,76.27371,2
223.75,45.594877,-122.688268,13.0,76.351345,2
223.775,45.594871,-122.688261,13.0,76.40048,2
223.8,45.594865,-122.688254,13.0,76.479097,2
223.825,45.594859,-122.688247,13.0,76.469409,2
223.85,45.594853,-122.68824,13.0,76.500855,2
223.875,45.594847,-122.688233,13.0,76.474697,2
223.9,45.594841,-122.688227,13.0,76.434007,2
223.925,45.594835,-122.68822,13.0,76.382659,2
223.95,45.594829,-122.688213,13.0,76.327437,2
223.975,45.594823,-122.688207,13.0,76.20633400000001,2
224.0,45.594816,-122.6882,13.0,76.741778,2
224.025,45.59481,-122.688193,13.0,76.718527,2
224.05,45.594804,-122.688187,13.0,76.66621,2
224.075,45.594797,-122.688181,13.0,76.587736,2
224.1,45.594791,-122.688175,13.0,76.500542,2
224.125,45.594785,-122.688169,13.0,76.444351,2
224.15,45.594778,-122.688162,13.0,76.384284,2
224.175,45.594772,-122.688156,13.0,76.26802499999998,2
224.2,45.594765,-122.68815,13.0,76.134328,2
224.225,45.594759,-122.688145,13.0,75.972535,2
224.25,45.594752,-122.688138,9.0,75.810742,2
224.275,45.594746,-122.688132,9.0,75.626666,2
224.3,45.594739,-122.688127,9.0,75.432902,2
224.325,45.594733,-122.688121,9.0,75.243982,2
224.35,45.594726,-122.688116,9.0,75.046343,2
224.375,45.59472,-122.68811,9.0,74.858392,2
224.4,45.594713,-122.688105,9.0,74.630719,2
224.425,45.594707,-122.6881,9.0,74.43307999999999,2
224.45,45.5947,-122.688095,9.0,74.265474,2
224.475,45.594694,-122.688089,9.0,74.073647,2
224.5,45.594687,-122.688083,9.0,75.675206,2
224.525,45.59468,-122.688078,9.0,75.53182000000001,2
224.55,45.594673,-122.688073,9.0,75.380684,2
224.575,45.594667,-122.688068,9.0,75.122978,2
224.6,45.59466,-122.688063,9.0,74.890461,2
224.625,45.594653,-122.688058,9.0,74.64535,2
224.65,45.594647,-122.688053,9.0,74.401207,2
224.675,45.59464,-122.688048,9.0,74.089247,2
224.7,45.594634,-122.688043,9.0,73.775349,2
224.725,45.594627,-122.688038,9.0,73.473077,2
224.75,45.594621,-122.688034,9.0,73.170805,2
224.775,45.594615,-122.688029,9.0,72.82203,2
224.8,45.594608,-122.688024,9.0,72.465504,2
224.825,45.594602,-122.688019,9.0,72.111885,2
224.85,45.594595,-122.688015,9.0,71.752452,2
224.875,45.594589,-122.68801,9.0,71.401739,2
224.9,45.594583,-122.688006,9.0,71.072341,2
224.925,45.594576,-122.688001,9.0,70.757474,2
224.95,45.59457,-122.687996,9.0,70.5143,2
224.975,45.594564,-122.687992,9.0,70.269189,2
225.0,45.594557,-122.687987,9.0,71.447324,2
225.025,45.594551,-122.687983,9.0,71.199306,2
225.05,45.594545,-122.687978,9.0,70.973571,2
225.075,45.594538,-122.687974,9.0,70.72846,2
225.1,45.594532,-122.68797,9.0,70.454284,2
225.125,45.594525,-122.687965,9.0,70.172357,2
225.15,45.594519,-122.687961,9.0,69.908838,2
225.175,45.594513,-122.687956,9.0,69.654038,2
225.2,45.594506,-122.687952,9.0,69.34886,2
225.225,45.5945,-122.687948,9.0,69.021398,2
225.25,45.594495,-122.687945,9.0,68.693937,2
225.275,45.594489,-122.68794,9.0,68.391665,2
225.3,45.594483,-122.687936,9.0,68.07583,2
225.325,45.594477,-122.687932,9.0,67.786153,2
225.35,45.594471,-122.687928,9.0,67.477099,2
225.375,45.594464,-122.687924,9.0,67.183546,2
225.4,45.594458,-122.68792,9.0,66.814426,2
225.425,45.594452,-122.687916,9.0,66.413334,2
225.45,45.594446,-122.687912,9.0,66.116875,2
225.475,45.59444,-122.687908,9.0,65.804915,2
225.5,45.594435,-122.687905,9.0,65.853616,2
225.525,45.594429,-122.687901,9.0,65.530999,2
225.55,45.594423,-122.687897,9.0,65.224852,2
225.575,45.594417,-122.687893,9.0,64.926455,2
225.6,45.594411,-122.687889,9.0,64.589306,2
225.625,45.594405,-122.687886,9.0,64.246343,2
225.65,45.594399,-122.687882,9.0,63.943103,2
225.675,45.594394,-122.687879,9.0,63.659238,2
225.7,45.594388,-122.687875,9.0,63.379249,2
225.725,45.594382,-122.687872,9.0,63.078915,2
225.75,45.594377,-122.687869,9.0,62.778581,2
225.775,45.594371,-122.687865,9.0,62.492779,2
225.8,45.594365,-122.687862,9.0,62.206008,2
225.825,45.594359,-122.687859,9.0,61.922144,2
225.85,45.594353,-122.687855,9.0,61.652812,2
225.875,45.594348,-122.687852,9.0,61.425139,2
225.9,45.594342,-122.687849,9.0,61.192622,2
225.925,45.594336,-122.687846,9.0,60.946542,2
225.95,45.59433,-122.687843,9.0,60.73437,2
225.975,45.594325,-122.68784,9.0,60.553200999999994,2
226.0,45.59432,-122.687838,9.0,60.587165,2
226.025,45.594314,-122.687835,9.0,60.371118,2
226.05,45.594308,-122.687832,9.0,60.17251,2
226.075,45.594303,-122.68783,9.0,59.942899,2
226.1,45.594297,-122.687827,9.0,59.730728,2
226.125,45.594291,-122.687825,9.0,59.543745,2
226.15,45.594285,-122.687822,9.0,59.356762999999994,2
226.175,45.59428,-122.68782,9.0,59.175594,2
226.2,45.594274,-122.687818,9.0,59.005081,2
226.225,45.594268,-122.687815,9.0,58.863634,2
226.25,45.594263,-122.687813,9.0,58.722186,2
226.275,45.594258,-122.687811,9.0,58.586551,2
226.3,45.594252,-122.687809,9.0,58.470293,2
226.325,45.594246,-122.687807,9.0,58.364691,2
226.35,45.594241,-122.687805,9.0,58.241651,2
226.375,45.594235,-122.687803,9.0,58.125393,2
226.4,45.594229,-122.687802,9.0,58.009134,2
226.425,45.594223,-122.6878,9.0,57.888032,2
226.45,45.594218,-122.687798,9.0,57.781461,2
226.475,45.594212,-122.687797,9.0,57.670047,2
226.5,45.594208,-122.687795,9.0,57.004567,2
226.525,45.594202,-122.687794,9.0,56.89121500000001,2
226.55,45.594196,-122.687793,9.0,56.777863,2
226.575,45.594191,-122.687791,9.0,56.661605,2
226.6,45.594185,-122.68779,9.0,56.540502,2
226.625,45.594179,-122.687789,9.0,56.423275,2
226.65,45.594174,-122.687788,9.0,56.302172,2
226.675,45.594168,-122.687787,9.0,56.17719399999999,2
226.7,45.594163,-122.687787,9.0,56.056092,2
226.725,45.594157,-122.687786,9.0,55.937896,2
226.75,45.594151,-122.687785,9.0,55.8197,2
226.775,45.594146,-122.687784,9.0,55.703441,2
226.8,45.59414,-122.687784,9.0,55.616248,2
226.825,45.594135,-122.687783,9.0,55.525178,2
226.85,45.594129,-122.687783,9.0,55.448642,2
226.875,45.594124,-122.687783,9.0,55.448642,2
226.9,45.594118,-122.687783,9.0,55.532172,2
